Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Log return,Log return,Log return,Log return,Log return
2006-07-17,1.5706310272216797,1.683500051498413,10.09012222290039,15.818899154663086,0.2721618711948395,1.5928247095448955,1.6964999437332153,10.167056037225564,15.910379307171523,0.27521875432204124,1.5490376800911654,1.6395000219345093,9.986967279314248,15.664088344035124,0.267425246228044,1.5514368185317666,1.6395000219345093,10.009478255654104,15.685199458193479,0.26880055671946435,1024542400,143946000,233347377,37053500,502806000,0.033000100278194555,0.010821116653492169,0.008487311973870426,0.022526871151920258,0.007890679262008149
2006-07-18,1.5865263938903809,1.6744999885559082,9.970392227172852,16.00186538696289,0.2869851589202881,1.61501733459336,1.7144999504089355,10.156417020202154,16.01593946946215,0.2898889384435578,1.5550357798185406,1.6480000019073486,9.83903653626005,15.818906341007628,0.271398114639739,1.5943234424254664,1.6825000047683716,10.136131948370164,15.896312452575188,0.28148386203318493,1000448400,104300000,342751921,65047300,979332000,0.01006950167972337,-0.011937023623332266,0.011499927883321437,-0.005360383791291112,0.05303349937103552
2006-07-19,1.622515320777893,1.7239999771118164,9.870205879211426,16.466299057006836,0.29951632022857666,1.6519066113210779,1.7384999990463257,9.923143514120738,16.508519961518545,0.3031838432505836,1.570330819237957,1.6694999933242798,9.762845411741422,15.987790998612962,0.2836230100081205,1.5883257545474996,1.6749999523162842,9.771503697284302,16.058160067584712,0.2857630200887474,1390743200,177326000,342017177,82188200,1055550000,0.022430643794638994,-0.010099211622277782,0.02861050867404069,0.029132552547504242,0.042738404308694466
2006-07-20,1.8144577741622925,1.7089999914169312,9.576326370239258,16.079273223876953,0.29355642199516296,1.8471483585996542,1.7404999732971191,10.004777485280073,16.501486348910678,0.3102125655855933,1.7910650262099324,1.691499948501587,9.540209924093883,16.030015272022414,0.29309798524507413,1.8282541698200225,1.719499945640564,10.000819168247775,16.494449306905956,0.3048643736539227,1972146400,116724000,503427925,76605200,505602000,0.11180906381524813,-0.030226662537070403,-0.02378474559401189,-0.00873875985411443,-0.020099048375043393
2006-07-21,1.82105553150177,1.659500002861023,9.650291442871094,16.797027587890625,0.2715512216091156,1.8339523739159556,1.6985000371932983,9.690861590669002,16.994059303645535,0.28484608178187154,1.7886656691681553,1.6460000276565552,9.343053463538721,16.184818640077253,0.26941121201218715,1.7940643799806633,1.6924999952316284,9.552083686190795,16.944801374706806,0.28362294590187626,891892400,142732000,471946365,175483800,633918000,0.0036296192741253064,0.007694066448559855,0.043670876253863344,-0.029392045209258977,-0.07791907615372962
2006-07-24,1.8420497179031372,1.715499997138977,9.669833183288574,16.888507843017578,0.298904687166214,1.8624436950553724,1.7339999675750732,9.743798490318873,16.965913933461707,0.3057813220784343,1.812358704338489,1.6670000553131104,9.430129097955893,16.74073404363662,0.280108529879224,1.8372512410382844,1.6675000190734863,9.717329198805833,16.89554488234686,0.2816369715493281,722856400,147708000,324656348,59586700,983178000,0.011462633390922572,0.0020229421351904975,0.005431439865787091,0.033188227746699384,0.09597396742939202
2006-07-25,1.857345700263977,1.6794999837875366,9.631738662719727,17.043315887451172,0.30944883823394775,1.862143976914334,1.7079999446868896,9.67997633294033,17.09257515468004,0.3126579232498785,1.8228554090063478,1.6694999933242798,9.494198740529272,16.818136034544654,0.29814088502475516,1.8528471407189187,1.7000000476837158,9.524378186571035,16.88850507412239,0.30257220406382596,589069600,344600000,231307761,60075800,574104000,0.008269496930805253,-0.0039473023581648725,0.009124715475195,-0.021208461231557174,0.034668023332318665
2006-07-26,1.9155277013778687,1.312999963760376,9.53625202178955,17.148887634277344,0.30944883823394775,1.9386209348998504,1.4500000476837158,9.694818666499838,17.26147767573333,0.3131163873881388,1.8498476093350513,1.2979999780654907,9.474408880225702,16.958891436003174,0.3002799653484702,1.8594451639139045,1.437999963760376,9.603043296657065,16.972965526729965,0.30944883823394775,898427600,1539704000,222105397,54942100,495318000,0.030844721088703064,-0.009963217572418248,0.006175213729166185,-0.24618155269703035,0.0
2006-07-27,1.9014317989349365,1.3279999494552612,9.459566116333008,16.797027587890625,0.31388020515441895,1.950017183979424,1.340000033378601,9.585479245446813,17.310719335648642,0.3262581660216269,1.885236270163277,1.3105000257492065,9.349485308412115,16.726658542759058,0.3082267053882416,1.934421289394966,1.3224999904632568,9.582510744422668,17.296645258186746,0.31342176823163087,735044800,527876000,226489769,85386800,694338000,-0.007385965987991683,-0.008074021502368467,-0.020731369070148276,0.011359445273412982,0.014218626981813642
2006-07-28,1.9671125411987305,1.3585000038146973,9.601064682006836,17.06443214416504,0.34642958641052246,1.969811596711828,1.3589999675750732,9.636685748338099,17.085543265053314,0.3470411542995708,1.9044312264028658,1.3285000324249268,9.4429924705916,16.930731062895706,0.32014613041772944,1.9176269870892209,1.340000033378601,9.449671124531072,16.944805143487887,0.32197990502414314,691507600,248440000,163956253,51705800,815298000,0.03395957164958974,0.014847479769192429,0.015794364289411167,0.022707139698842804,0.09866818328991811
2006-07-31,2.038191556930542,1.344499945640564,9.563462257385254,16.930736541748047,0.3383307158946991,2.058285015319189,1.3645000457763672,9.62703780920889,17.18406470567251,0.34627738215789144,1.9878064507176842,1.3370000123977661,9.48207664744273,16.895552671060152,0.3374138422600933,2.0043017022913263,1.3509999513626099,9.59809539917428,16.937773584321352,0.34276203497589325,892841600,160764000,184500973,40254400,594762000,0.03549617057809884,-0.003924174386798374,-0.007865605429917544,-0.010358996396473141,-0.023655717650757913
2006-08-01,2.014798402786255,1.315999984741211,9.289125442504883,16.8814697265625,0.32473060488700867,2.0372909971163273,1.3320000171661377,9.542931332074879,17.029244858692646,0.3348163249887453,1.977609261361554,1.2920000553131104,9.289125442504883,16.782953866594355,0.31861771272146105,2.015997471249571,1.3274999856948853,9.526604576493671,16.902580843203356,0.3342047570539503,711765600,262576000,219347097,49168700,600966000,-0.011543780840814422,-0.029105413584720186,-0.002914145835979376,-0.021425334987512923,-0.04102793595049525
2006-08-02,2.044189453125,1.3044999837875366,9.084301948547363,17.09961700439453,0.3496386706829071,2.0597843487153047,1.315000057220459,9.330191235934732,17.169986069296304,0.3513202432774555,2.024694632366468,1.2944999933242798,9.034084641983307,16.909622273991513,0.33114877730339304,2.028893273503225,1.3075000047683716,9.29135255327912,16.97295429818528,0.331912519873432,550768400,156208000,284976172,46462000,756774000,0.01448221333663613,-0.022296545435351867,0.012839511367290779,-0.00877700814176019,0.07390432119010382
2006-08-03,2.087076187133789,1.3344999551773071,9.28615665435791,17.03627586364746,0.371643990278244,2.099372593553378,1.3450000286102295,9.348495173740439,17.226271834556982,0.38111907209362245,2.0336925210137657,1.2949999570846558,8.988566804810361,16.994054984171196,0.3435267558319991,2.0366912929393335,1.3044999837875366,9.028641567270558,17.02220313194041,0.34841651243121496,841044400,138822000,254028606,43155300,890568000,0.020762777518071096,0.02197689611247533,-0.00371112094173931,0.022736843108270066,0.06103612891484633
2006-08-04,2.048388719558716,1.3645000457763672,9.248061180114746,17.092586517333984,0.3666011393070221,2.057685556175976,1.3795000314712524,9.417016614846114,17.23332334786941,0.38203601144857063,1.9482183332117589,1.340000033378601,9.196112415894188,16.994069259562632,0.35712695827827595,2.0108998540642498,1.347000002861023,9.389311238723382,17.169991304365926,0.38142444341459386,1852866400,205048000,204571922,45690400,818232000,-0.018710639364458492,-0.00411083200069573,0.0032998875940459804,0.022231438439533624,-0.013661937493689158
2006-08-07,2.015697956085205,1.3389999866485596,9.349485397338867,17.043315887451172,0.36232295632362366,2.0873763900066393,1.3645000457763672,9.39351753148755,17.226274853482167,0.3669073803402328,1.9887057990841466,1.3294999599456787,9.181270653434831,17.022206115102307,0.3552931891910812,2.0309931379904094,1.3595000505447388,9.189928939369675,17.08553811650449,0.36018294636198067,1245512800,109528000,158467758,36862400,436146000,-0.016087978024654892,0.010907376663220614,-0.002886735702129606,-0.018865037976511678,-0.011738484525031678
2006-08-08,1.942819595336914,1.3179999589920044,9.424933433532715,17.127758026123047,0.3719502091407776,2.012699331414134,1.3509999513626099,9.511514393202873,17.254422021700353,0.3797437177926362,1.9347228285734106,1.309499979019165,9.377685583998025,17.0292421816419,0.36430887518592403,2.0120988961251016,1.340000033378601,9.469955381010418,17.162941872815534,0.36522577623781916,997864000,145204000,230589077,58171300,619806000,-0.03682519804363049,0.008037366485786901,0.004942326996895119,-0.01580765177132315,0.026224040277397553
2006-08-09,1.907130241394043,1.3105000257492065,9.32450008392334,17.198137283325195,0.3717970550060272,1.9674124230271912,1.3350000381469727,9.515967449030521,17.338874095919195,0.38967633749361674,1.9014326130116344,1.2999999523162842,9.310152013524098,17.12776820593894,0.36904640667151983,1.9623144290887111,1.3270000219345093,9.469460302436726,17.23332115092907,0.3792852574134667,955838800,138224000,173086347,44405700,584706000,-0.018540696800727563,-0.010713316764315195,0.00410065667268622,-0.005706641536802282,-0.0004118445722037789
2006-08-10,1.9215255975723267,1.3244999647140503,9.256720542907715,17.212207794189453,0.36919957399368286,1.9437192741334282,1.3259999752044678,9.342558912070821,17.310725026632824,0.371338682113335,1.8804383352996126,1.2940000295639038,9.213677276114382,17.12776598601324,0.3614060644830327,1.8969335840406485,1.309999942779541,9.248803908357647,17.148877109146465,0.36767113215225183,697760000,128112000,171114986,31753400,1072140000,0.007519831825713474,-0.0072955208923004555,0.0008178070645192825,0.01062623965932108,-0.00701080558218814
2006-08-11,1.9089291095733643,1.3035000562667847,9.115716934204102,17.19109344482422,0.35758525133132935,1.9233249347953023,1.3214999437332153,9.283436306059611,17.20516752317295,0.3669072265652302,1.8768387703910958,1.2879999876022339,9.103348494842892,17.029245570347776,0.3410813372535794,1.8963327875306368,1.3214999437332153,9.261666981366805,17.19109344482422,0.3423035437688218,777529200,102318000,151224711,30255500,1603272000,-0.006577043390251114,-0.015349773531350586,-0.0012274608107842866,-0.01598200553168383,-0.03196354979656657
2006-08-14,1.917626976966858,1.3265000581741333,9.13872241973877,17.261472702026367,0.3557514548301697,1.9560161913067498,1.3530000448226929,9.279726228939907,17.310730663197816,0.36568406740870746,1.907430789785643,1.309000015258789,9.119922543306942,17.134808606340478,0.35376454976015986,1.9209262674917118,1.3109999895095825,9.189929539834372,17.25443565869062,0.36201651931295326,717620400,102560000,199476896,47831900,809412000,0.00454606292261539,0.0025205373080270377,0.004085579854891552,0.01749094089367048,-0.005141472533179314
2006-08-15,1.9929049015045166,1.3884999752044678,9.42419147491455,17.388591766357422,0.38998159766197205,1.9944046884357123,1.3930000066757202,9.441508046901863,17.40977927687331,0.391968503168107,1.943420141460705,1.3309999704360962,9.217139945893306,17.261461314780277,0.3614059599991175,1.959614676970467,1.3485000133514404,9.254494373716499,17.33915109853929,0.36492037784415265,861352800,164032000,268932260,48994500,902172000,0.03850485170980256,0.030759347825318528,0.007337338996918241,0.045680071455918625,0.09186722609327791
2006-08-16,2.0387911796569824,1.3975000381469727,9.591167449951172,17.445100784301758,0.4179467260837555,2.0414902354414735,1.406999945640564,9.609225670340557,17.466288303009257,0.41962829906022703,1.9893064214189897,1.3760000467300415,9.452638687906159,17.28265550719207,0.38203600681475375,2.012399655630572,1.3984999656677246,9.486281062508317,17.38153553393731,0.3921217284298222,781284000,152732000,235005569,52373600,1029246000,0.022763749394417165,0.017562673165169684,0.0032445063028467835,0.006460943436764677,0.06925442231367807
2006-08-17,2.027094602584839,1.4544999599456787,9.543672561645508,17.445100784301758,0.4113762676715851,2.0591847466196658,1.4874999523162842,9.647569145374849,17.480414213561573,0.4236011230684374,2.0147981957980896,1.3914999961853027,9.49716636353515,17.38153553393731,0.4072502812871357,2.039390208524475,1.3980000019073486,9.558267848854666,17.445100784301758,0.4127516055748408,581148400,189926000,203969673,45674800,814224000,-0.005753535620386718,-0.004964241751099774,0.0,0.03997721807121413,-0.015845686035764417
2006-08-18,2.036691904067993,1.4559999704360962,9.48331356048584,18.214946746826172,0.4180998206138611,2.051387452564638,1.4615000486373901,9.575584303966277,18.222008355504723,0.420238901265631,2.0171978785847124,1.4110000133514404,9.418749140647,17.642859451146048,0.39746988761432145,2.030693557569908,1.4544999599456787,9.55628904845696,17.692298794622364,0.4118347533621833,536354000,119972000,198830482,128414800,665898000,0.004723338349767681,-0.006344589021656688,0.04318365498513277,0.0010307580547025963,0.016211920505415756
2006-08-21,1.996204137802124,1.406499981880188,9.333405494689941,18.448017120361328,0.4026658236980438,2.0186977377642052,1.4490000009536743,9.375458942227398,18.455078728358764,0.41259843930049606,1.9839077272522203,1.3984999656677246,9.281952109917436,18.052499716457532,0.40174895005762323,2.0183970195811947,1.434999942779541,9.35319518520303,18.12312792052042,0.41183469672882783,526226400,106698000,161535213,88398300,500220000,-0.020079429853708586,-0.01593383384064806,0.012714384692493308,-0.03458859340474996,-0.03761321295229236
2006-08-22,2.027994155883789,1.4184999465942383,9.357894897460938,18.09486961364746,0.4020542800426483,2.0489879646219005,1.4444999694824219,9.3818901215089,18.53982481651076,0.4132100320954318,1.9944042220722493,1.402500033378601,9.27255097146838,18.09486961364746,0.4011374063469637,1.9998029332113438,1.406999945640564,9.34404220920051,18.370318008414248,0.40144273944214104,576968000,91742000,167188323,89312400,473928000,0.01579975790301902,0.0026204080262277607,-0.019328440226389798,0.008495601552441279,-0.0015198918736554212
2006-08-23,2.018697500228882,1.406999945640564,9.237672805786133,18.13019371032715,0.40174901485443115,2.0588854174182725,1.4444999694824219,9.357401724966422,18.327952443198978,0.40923628916936233,2.007600159691866,1.3884999752044678,9.218624764864044,18.024252061229124,0.39288547347084857,2.0393905926829445,1.4279999732971191,9.341816619778355,18.11606779788177,0.4051103024713713,536258800,94528000,146238089,44648500,485412000,-0.004594702438583398,-0.012930367991689007,0.0019502578952064198,-0.008140198120048736,-0.0007595520068932604
2006-08-24,2.0336930751800537,1.3984999656677246,9.245094299316406,18.17963409423828,0.405875027179718,2.04508933257676,1.412500023841858,9.31114298037434,18.264388226626135,0.40801410801740157,1.9875068094771682,1.3769999742507935,9.208729684393687,18.010127176583804,0.3963999172102684,2.036092213501319,1.4119999408721924,9.262658090067395,18.236136400123105,0.40281811610958057,655191600,90338000,139822131,35933300,260802000,0.007400887509871001,0.0008030717356257711,0.0027232524886553477,-0.0060595303867372885,0.010217744909955973
2006-08-25,2.0618839263916016,1.4014999866485596,9.233467102050781,18.2573184967041,0.40465182065963745,2.070880843616772,1.4114999771118164,9.284427004133436,18.363260112544637,0.41183471743742656,2.018697242143534,1.38100004196167,9.214667225904678,18.1443139268581,0.39884519079772995,2.0195965935060074,1.3895000219345093,9.229014350248946,18.158438487748302,0.4028180459612716,543958800,70852000,99037832,33115900,238314000,0.013766703168713312,-0.0012584528143264606,0.004264051444894168,0.0021428729856494133,-0.003018302112937632
2006-08-28,2.0088002681732178,1.4455000162124634,9.42369556427002,18.327943801879883,0.4185582399368286,2.0576853875950523,1.4500000476837158,9.42369556427002,18.363257219222486,0.43047776235322605,1.9998031494119668,1.4134999513626099,9.27650756701176,18.144311068033193,0.4106116001891692,2.054386897862719,1.4199999570846558,9.291597287234687,18.250252667181527,0.41137627189464104,738161200,121348000,167184308,34190900,764562000,-0.026082429890235903,0.020392710079749854,0.0038608657403869096,0.030912211593910832,0.033789048500240115
2006-08-29,1.993804931640625,1.4759999513626099,9.374222755432129,18.25025177001953,0.4375075101852417,2.0171978823918115,1.4859999418258667,9.457588006396687,18.349130411414475,0.43949348690664175,1.9530167760121604,1.4375,9.330932270730049,18.10193246080666,0.41947512355220173,2.009100114604113,1.4485000371932983,9.41949192520647,18.306754043262423,0.42253110504054386,947332400,147962000,179068687,42711200,727962000,-0.007492823268908544,-0.005263659754380701,-0.004248003351638552,0.02088039953603832,0.04427782801198188
2006-08-30,2.0081992149353027,1.5334999561309814,9.418749809265137,18.222007751464844,0.44652318954467773,2.0339912841953733,1.5425000190734863,9.515226093660374,18.285573004433292,0.45110763960305106,1.999801736507563,1.4739999771118164,9.363338105240732,18.10900315665894,0.4388827855680444,2.019595463882335,1.4785000085830688,9.38065372995262,18.25732252929233,0.43995188851389294,680142400,226066000,162382376,30283100,681564000,0.007193568442051768,0.004738700809783669,-0.0015487948688206465,0.03821698273892987,0.020397463450159248
2006-08-31,2.0348923206329346,1.5414999723434448,9.3638334274292,18.15137481689453,0.4448425769805908,2.0483888012661793,1.5494999885559082,9.453382902114008,18.349132118077943,0.4474401215965275,1.9992029576992747,1.5234999656677246,9.355670522341157,18.137248910489838,0.4352152940368561,2.0177976327346934,1.537500023841858,9.43705614474541,18.27144232709328,0.44545321583533876,574697200,118940000,118839777,26380500,511278000,0.013204496267104848,-0.005847602284531739,-0.0038837753525640117,0.005203274437692362,-0.0037708752538112567
2006-09-01,2.0507876873016357,1.5880000591278076,9.365564346313477,18.25025177001953,0.4261985123157501,2.0588854545574735,1.590000033378601,9.431860240886353,18.342067458869057,0.4417855794481043,2.033992718602055,1.5425000190734863,9.330684931212442,18.108995413352076,0.42451786914034184,2.053786459935714,1.5425000190734863,9.424687152396233,18.28556518562617,0.43827113473620877,408494800,131264000,107316747,31594600,605742000,0.007781053257337911,0.00018483444156780493,0.005432570221384658,0.029719449656337937,-0.042815230903731405
2006-09-05,2.14375901222229,1.6115000247955322,9.508051872253418,18.087812423706055,0.4355205297470093,2.1443586464437465,1.6150000095367432,9.533778565191442,18.335009088977777,0.43720117308705847,2.0558852698736945,1.562000036239624,9.336869577495596,18.052497652152386,0.42130882603745384,2.0684813925477177,1.5805000066757202,9.396980301962031,18.144314711071132,0.4275738916918959,1012457600,149354000,163582859,44222400,549354000,0.04433687881733739,0.015099409826886845,-0.008940510835385052,0.014690037600892658,0.02163670673689988
2006-09-06,2.1002728939056396,1.5399999618530273,9.40365982055664,18.087812423706055,0.41366836428642273,2.1500583765508754,1.5989999771118164,9.479108430992698,18.16550222688254,0.42849073296177714,2.090376421528641,1.5325000286102295,9.391784869467108,18.01718422771951,0.4125983597834638,2.1317634169541653,1.5880000591278076,9.45214470500835,18.01718422771951,0.4278800942512295,974103200,182282000,149522354,50160400,493572000,-0.020493550109813796,-0.011040049011842523,0.0,-0.045383046005195715,-0.05147733545444089
2006-09-07,2.1833479404449463,1.4865000247955322,9.362842559814453,17.96068000793457,0.4219204783439636,2.2037421170945546,1.531999945640564,9.443485566073134,18.151375712444732,0.43124155475842235,2.1068712295446117,1.4839999675750732,9.335877889073991,17.932428193731294,0.4025127793595634,2.1173681350702913,1.528499960899353,9.385106315110031,17.995993428568017,0.4069440717975387,1267957600,178034000,154256030,51266900,742836000,0.038792165471247864,-0.00435001944199831,-0.007053440201014283,-0.03535801151828166,0.019752255972657173
2006-09-08,2.1749496459960938,1.5255000591278076,9.347010612487793,18.080747604370117,0.4232958257198334,2.2064403508442654,1.5329999923706055,9.419738882682504,18.214941028190452,0.4304777942949272,2.1566548973079542,1.496999979019165,9.319057071860488,17.981867601340085,0.4139738473631032,2.200442006942664,1.5095000267028809,9.319057071860488,18.031308276415427,0.4286440193774667,895921600,104544000,123798294,36866800,447978000,-0.0038539382303102165,-0.001692365082670566,0.006662779393932006,0.02589788379771696,0.0032544298616851153
2006-09-11,2.174351215362549,1.5394999980926514,9.501373291015625,18.299697875976562,0.429866224527359,2.211239645896985,1.55649995803833,9.516215797609645,18.3279496966336,0.4347568830023339,2.141960343559194,1.4859999418258667,9.34503348448195,17.953621155653632,0.4090840889145229,2.172251794028231,1.5115000009536743,9.35715470700165,17.96068411081789,0.41382071455981706,949124400,148076000,181847062,55608200,598266000,-0.00027518475101961926,0.01637977351862885,0.012036846293231207,0.009135423209266413,0.015402768336401085
2006-09-12,2.1782500743865967,1.5859999656677246,9.694570541381836,18.313825607299805,0.4411751329898834,2.2028420937117974,1.597000002861023,9.715101882776512,18.349139039511456,0.4439258093382597,2.142860430749523,1.5264999866485596,9.520914190181564,18.16550622834448,0.42681029248769453,2.1836479855892894,1.5434999465942383,9.523882691008788,18.29263673970016,0.4278802974989172,1684687200,130548000,218503948,52248800,498432000,0.0017915080234951475,0.020129645687508635,0.0007717220677134762,0.029757414422094175,0.02596786904014503
2006-09-13,2.225335121154785,1.5835000276565552,10.05746841430664,18.349136352539062,0.44468948245048523,2.2289341281223543,1.5980000495910645,10.062168383225238,18.4338904634055,0.4504961123929531,2.1683522456507345,1.56850004196167,9.773731233859388,18.236131769464404,0.44086880192429345,2.1848472938285326,1.5865000486373901,9.774967320001824,18.236131769464404,0.4422441397984784,1146138000,87408000,392192544,37706700,476286000,0.021385684247092307,0.036749493529811605,0.0019262358669207558,-0.0015774971035550922,0.007934322775824065
2006-09-14,2.224436044692993,1.5824999809265137,9.993398666381836,18.596332550048828,0.4430088996887207,2.239431308275374,1.593500018119812,10.050294623633363,18.716400076120088,0.45080243698536665,2.2031415170801116,1.559000015258789,9.942686928762978,18.34913454377026,0.4372013395291019,2.210939566685171,1.5770000219345093,10.001314353848556,18.356197497906305,0.44255046274781745,801729600,74114000,215448538,74324500,428814000,-0.0004041000943721951,-0.006390742677215844,0.013381878412856985,-0.0006317414785786402,-0.003786386915681894
2006-09-15,2.2223362922668457,1.6260000467300415,10.139348030090332,18.96359634399414,0.4517192244529724,2.2487278080833475,1.6369999647140503,10.143552616786241,19.027161578270732,0.453858332289854,2.198043196068854,1.5789999961853027,10.061672576928633,18.709335406887785,0.44239724700785027,2.237331553612857,1.5950000286102295,10.079978015650227,18.772900641164373,0.4445363548447319,981853600,205474000,314703180,126057700,649764000,-0.0009443940112497939,0.014498957612370411,0.019556772881089923,0.027117176881443217,0.019470942544302372
2006-09-18,2.2160379886627197,1.6039999723434448,10.258336067199707,18.921220779418945,0.4688338339328766,2.2451287590901314,1.6334999799728394,10.357285476571516,19.097790582823208,0.46959850566155725,2.198342871856694,1.593999981880188,10.12920626391204,18.836466681051792,0.4515661450569058,2.2133383331331724,1.622499942779541,10.142318249380365,18.885906010465675,0.4529414556907046,705278000,102462000,285333506,49135000,793896000,-0.002838114783995982,0.011666950643740126,-0.002237074662894134,-0.013622547662800133,0.03718760503866425
2006-09-19,2.212440013885498,1.5789999961853027,9.989194869995117,18.970666885375977,0.45660895109176636,2.2301343380982592,1.6150000095367432,10.278126483737676,19.027169188763796,0.46914004034644446,2.1833484290407283,1.5410000085830688,9.715351086292243,18.871786844106417,0.4527882981090774,2.222337287224266,1.6119999885559082,10.277384831975414,18.885912756733664,0.46577782418719815,710049200,171440000,573858932,43039100,708054000,-0.0016249264721746037,-0.026586654085832606,0.002609853299503584,-0.01570875934447058,-0.026421069320814672
2006-09-20,2.2571260929107666,1.6059999465942383,9.820732116699219,19.196672439575195,0.47326594591140747,2.269722421240871,1.6404999494552612,10.077753740648483,19.231985867290543,0.473876612000652,2.2259352895376674,1.590000033378601,9.761857474336322,19.062478989439217,0.461651758933782,2.2307345677129975,1.590499997138977,10.07057970488008,19.076604899373724,0.4625686324776567,822791200,170978000,367283528,71676400,511884000,0.019996378594329456,-0.01700832259579288,0.011843015508149701,0.016954849413059747,0.035830146302853305
2006-09-21,2.238830327987671,1.5110000371932983,10.0643949508667,18.998910903930664,0.46944549679756165,2.2811184545742456,1.628000020980835,10.103974333320057,19.246108902376154,0.47754433997936935,2.219935944097036,1.503499984741211,9.8914811858643,18.963597481490186,0.46501414916712785,2.2568253606678117,1.6119999885559082,9.90236537396011,19.239045948463914,0.47280771384041237,794124800,311074000,429287065,58495100,539106000,-0.008138809277995929,0.024508269890859413,-0.010355296897170962,-0.06097487436504612,-0.008105279847649305
2006-09-22,2.1893458366394043,1.5420000553131104,9.988451957702637,18.829408645629883,0.4555389881134033,2.22953374643041,1.5475000143051147,10.079238465849933,18.963602108463157,0.4709738307927731,2.176749712766725,1.4950000047683716,9.928587496389667,18.702278138432153,0.4503439259198154,2.228333677026258,1.5110000371932983,10.018136971112789,18.949476197192066,0.4680700785162315,665112000,144980000,186681114,47712500,653334000,-0.02235076000419789,-0.007574321649487015,-0.00896171940734325,0.02030860310653121,-0.03007089701256982
2006-09-25,2.2718212604522705,1.5894999504089355,9.993398666381836,19.034223556518555,0.4718906879425049,2.275120550627196,1.5985000133514404,10.128711740981977,19.2037303901977,0.4738766920081836,2.210939456251621,1.5369999408721924,9.956787783054839,18.921219000732457,0.44988544592110336,2.2136383112524096,1.5525000095367432,10.032978998100381,18.935343559865295,0.4624156341481448,858992400,132392000,230352192,67903900,684486000,0.03697903271222791,0.0004951201841425501,0.010818661425719078,0.030339159157404594,0.035266058282605095
2006-09-26,2.3276047706604004,1.625,10.064888954162598,19.210792541503906,0.46195700764656067,2.332702963595328,1.6295000314712524,10.084926808944905,19.295545281245786,0.4726543191274803,2.2823178655820167,1.590000033378601,9.93872766521297,18.984782092244377,0.45599724872341135,2.2847172036330763,1.594499945640564,10.030998410834261,19.0059709507401,0.4714321127621013,1102948000,132022000,212369039,54766500,516120000,0.024257916214564745,0.007128284512543992,0.009233633948726894,0.022088345612140736,-0.021275535711938187
2006-09-27,2.291616201400757,1.6165000200271606,9.967175483703613,19.38030242919922,0.4605817198753357,2.3234066366725985,1.6230000257492065,10.172495511414319,19.40148994392097,0.47525191408217027,2.2739208791980716,1.596500039100647,9.953569066684121,19.15429329136238,0.45615042888952545,2.314408716592571,1.6139999628067017,10.050786987327813,19.196669667926603,0.4605817198753357,810373200,109396000,235949093,66233900,578142000,-0.015582409968079913,-0.009755783858762523,0.008784978917811603,-0.005244485209138505,-0.0029815307455410833
2006-09-28,2.3096096515655518,1.5920000076293945,9.983502388000488,19.35205078125,0.45187145471572876,2.323705762104611,1.6165000200271606,10.067610229628867,19.43680488223425,0.45370522956848036,2.277819424600188,1.5609999895095825,9.908300996306586,19.253172119368987,0.44056352713202485,2.309909568811064,1.6134999990463257,9.995871773270544,19.40149011219051,0.44255040574880167,723609600,149988000,205061752,44179700,647346000,0.007821194813267152,0.0016367271374613246,-0.00145881417563265,-0.015272238358037815,-0.019092551800790614
2006-09-29,2.308711528778076,1.6059999465942383,9.941944122314453,19.316740036010742,0.4521777629852295,2.324906067594357,1.6169999837875366,10.033967648797482,19.36617937380452,0.4584428308564589,2.2997136062011316,1.5770000219345093,9.929822901691491,19.217860013302257,0.44973241991201973,2.312610455044451,1.6004999876022339,10.02184642817452,19.316740036010742,0.4549284118820729,405812400,104544000,132932403,34283500,373890000,-0.00038893908142212386,-0.0041713821495013015,-0.0018263180362096954,0.008755490056145898,0.0006776362950700054
2006-10-02,2.245128631591797,1.5434999465942383,9.93056583404541,19.323802947998047,0.44071656465530396,2.2754198700820916,1.6015000343322754,10.04336793386411,19.415618668393478,0.4529413914906228,2.228333467653323,1.5414999723434448,9.914734458909004,19.17548358782583,0.4370490155010421,2.2523268450108005,1.5989999771118164,9.941945404518593,19.295551128109654,0.45003763954657067,712639200,136300000,146623529,52908100,647442000,-0.02792677269129651,-0.0011451285758479202,0.0003655700215645652,-0.039694051911022765,-0.0256734251706231
2006-10-03,2.2217352390289307,1.5850000381469727,9.994882583618164,19.33086395263672,0.4324645400047302,2.247827831405294,1.600000023841858,10.054747040072087,19.408553755249663,0.43582585394191603,2.1950438133987964,1.5290000438690186,9.850168628585992,19.21785803160549,0.4228372588049738,2.2328325742312103,1.5449999570846558,9.926855222735268,19.33086395263672,0.4324645400047302,790708800,160680000,219407321,39386200,907692000,-0.010474286710083103,0.006455761657263803,0.0003653377603982655,0.026531901037086636,-0.01890162370537274
